date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:37:17	20219/20219	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2023%20Aug%202022%2021:49:16%20GMT	https://rainbowit.net/html/doob/assets/js/vendor/magnify.min.js	D:/OurTeam/TrangChu/rainbowit.net/html/doob/assets/js/vendor/magnify.min.js	(from https://rainbowit.net/html/doob/index-startup.html)
01:37:17	24848/24848	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2023%20Aug%202022%2021:49:16%20GMT	https://rainbowit.net/html/doob/assets/js/vendor/lightbox.js	D:/OurTeam/TrangChu/rainbowit.net/html/doob/assets/js/vendor/lightbox.js	(from https://rainbowit.net/html/doob/index-startup.html)
01:37:18	42948/42948	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2023%20Aug%202022%2021:49:16%20GMT	https://rainbowit.net/html/doob/assets/js/vendor/slick.min.js	D:/OurTeam/TrangChu/rainbowit.net/html/doob/assets/js/vendor/slick.min.js	(from https://rainbowit.net/html/doob/index-startup.html)
01:37:18	14975/14975	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2023%20Aug%202022%2021:49:16%20GMT	https://rainbowit.net/html/doob/assets/js/vendor/easypie.js	D:/OurTeam/TrangChu/rainbowit.net/html/doob/assets/js/vendor/easypie.js	(from https://rainbowit.net/html/doob/index-startup.html)
01:37:18	7173/7173	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2023%20Aug%202022%2021:49:16%20GMT	https://rainbowit.net/html/doob/assets/js/vendor/text-type.js	D:/OurTeam/TrangChu/rainbowit.net/html/doob/assets/js/vendor/text-type.js	(from https://rainbowit.net/html/doob/index-startup.html)
01:37:18	10686/10686	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2023%20Aug%202022%2021:49:16%20GMT	https://rainbowit.net/html/doob/assets/js/vendor/jquery.style.swicher.js	D:/OurTeam/TrangChu/rainbowit.net/html/doob/assets/js/vendor/jquery.style.swicher.js	(from https://rainbowit.net/html/doob/index-startup.html)
01:37:18	3833/3833	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2023%20Aug%202022%2021:49:16%20GMT	https://rainbowit.net/html/doob/assets/js/vendor/js.cookie.js	D:/OurTeam/TrangChu/rainbowit.net/html/doob/assets/js/vendor/js.cookie.js	(from https://rainbowit.net/html/doob/index-startup.html)
01:37:19	5365/5365	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2023%20Aug%202022%2021:49:16%20GMT	https://rainbowit.net/html/doob/assets/js/vendor/jquery-one-page-nav.js	D:/OurTeam/TrangChu/rainbowit.net/html/doob/assets/js/vendor/jquery-one-page-nav.js	(from https://rainbowit.net/html/doob/index-startup.html)
01:37:19	14788/14788	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2023%20Aug%202022%2022:58:46%20GMT	https://rainbowit.net/html/doob/assets/js/main.js	D:/OurTeam/TrangChu/rainbowit.net/html/doob/assets/js/main.js	(from https://rainbowit.net/html/doob/index-startup.html)
01:37:19	65112/65112	---M-Z	200	added ('OK')	font/ttf	date:Thu,%2024%20Feb%202022%2020:06:52%20GMT	https://rainbowit.net/html/doob/assets/fonts/Feather.ttf?sdxovp	D:/OurTeam/TrangChu/rainbowit.net/html/doob/assets/fonts/Feather144f.ttf	(from https://rainbowit.net/html/doob/assets/css/plugins/feature.css)
01:37:20	65188/65188	---M--	200	added ('OK')	font/woff	date:Thu,%2024%20Feb%202022%2020:06:52%20GMT	https://rainbowit.net/html/doob/assets/fonts/Feather.woff?sdxovp	D:/OurTeam/TrangChu/rainbowit.net/html/doob/assets/fonts/Feather144f.woff	(from https://rainbowit.net/html/doob/assets/css/plugins/feature.css)
01:37:20	222298/222298	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2024%20Feb%202022%2020:06:52%20GMT	https://rainbowit.net/html/doob/assets/fonts/Feather.svg?sdxovp	D:/OurTeam/TrangChu/rainbowit.net/html/doob/assets/fonts/Feather144f.svg	(from https://rainbowit.net/html/doob/assets/css/plugins/feature.css)
01:37:20	4178/4178	---M--	200	added ('OK')	image/gif	date:Sun,%2005%20Sep%202021%2022:23:12%20GMT	https://rainbowit.net/html/doob/assets/images/ajax-loader.gif	D:/OurTeam/TrangChu/rainbowit.net/html/doob/assets/images/ajax-loader.gif	(from https://rainbowit.net/html/doob/assets/css/plugins/slick-theme.css)
01:37:20	2048/2048	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2005%20Sep%202021%2022:23:12%20GMT	https://rainbowit.net/html/doob/assets/fonts/slick.eot	D:/OurTeam/TrangChu/rainbowit.net/html/doob/assets/fonts/slick.eot	(from https://rainbowit.net/html/doob/assets/css/plugins/slick-theme.css)
01:37:20	2048/2048	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Sun,%2005%20Sep%202021%2022:23:12%20GMT	https://rainbowit.net/html/doob/assets/fonts/slick.eot?	D:/OurTeam/TrangChu/rainbowit.net/html/doob/assets/fonts/slickd41d.eot	(from https://rainbowit.net/html/doob/assets/css/plugins/slick-theme.css)
01:37:21	1380/1380	---M--	200	added ('OK')	font/woff	date:Sun,%2005%20Sep%202021%2022:23:12%20GMT	https://rainbowit.net/html/doob/assets/fonts/slick.woff	D:/OurTeam/TrangChu/rainbowit.net/html/doob/assets/fonts/slick.woff	(from https://rainbowit.net/html/doob/assets/css/plugins/slick-theme.css)
01:37:21	1892/1892	---M-Z	200	added ('OK')	font/ttf	date:Sun,%2005%20Sep%202021%2022:23:12%20GMT	https://rainbowit.net/html/doob/assets/fonts/slick.ttf	D:/OurTeam/TrangChu/rainbowit.net/html/doob/assets/fonts/slick.ttf	(from https://rainbowit.net/html/doob/assets/css/plugins/slick-theme.css)
01:37:21	2166/2166	---M-Z	200	added ('OK')	image/svg+xml	date:Sun,%2005%20Sep%202021%2022:23:12%20GMT	https://rainbowit.net/html/doob/assets/fonts/slick.svg	D:/OurTeam/TrangChu/rainbowit.net/html/doob/assets/fonts/slick.svg	(from https://rainbowit.net/html/doob/assets/css/plugins/slick-theme.css)
01:37:21	4024/4024	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2026%20Nov%202018%2020:37:36%20GMT	https://rainbowit.net/html/doob/assets/images/icons/lg.eot?n1z373	D:/OurTeam/TrangChu/rainbowit.net/html/doob/assets/images/icons/lgd641.eot	(from https://rainbowit.net/html/doob/assets/css/plugins/lightbox.css)
01:37:21	4024/4024	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2026%20Nov%202018%2020:37:36%20GMT	https://rainbowit.net/html/doob/assets/images/icons/lg.eot?	D:/OurTeam/TrangChu/rainbowit.net/html/doob/assets/images/icons/lgd41d.eot	(from https://rainbowit.net/html/doob/assets/css/plugins/lightbox.css)
01:37:22	3956/3956	---M--	200	added ('OK')	font/woff	date:Mon,%2026%20Nov%202018%2020:37:36%20GMT	https://rainbowit.net/html/doob/assets/images/icons/lg.woff?n1z373	D:/OurTeam/TrangChu/rainbowit.net/html/doob/assets/images/icons/lgd641.woff	(from https://rainbowit.net/html/doob/assets/css/plugins/lightbox.css)
01:37:22	3880/3880	---M-Z	200	added ('OK')	font/ttf	date:Mon,%2026%20Nov%202018%2020:37:36%20GMT	https://rainbowit.net/html/doob/assets/images/icons/lg.ttf?n1z373	D:/OurTeam/TrangChu/rainbowit.net/html/doob/assets/images/icons/lgd641.ttf	(from https://rainbowit.net/html/doob/assets/css/plugins/lightbox.css)
01:37:24	2658/2658	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Oct%202022%2018:37:24%20GMT	https://rainbowit.net/html/doob/assets/css/fonts/lg.svg?n1z373	D:/OurTeam/TrangChu/rainbowit.net/html/doob/assets/css/fonts/lgd641.svg	(from https://rainbowit.net/html/doob/assets/css/plugins/lightbox.css)
01:37:24	2658/2658	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Oct%202022%2018:37:26%20GMT	https://rainbowit.net/html/doob/assets/images/icons/vimeo-play.png	D:/OurTeam/TrangChu/rainbowit.net/html/doob/assets/images/icons/vimeo-play.png	(from https://rainbowit.net/html/doob/assets/css/plugins/lightbox.css)
01:37:25	2658/2658	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Oct%202022%2018:37:26%20GMT	https://rainbowit.net/html/doob/assets/images/icons/video-play.png	D:/OurTeam/TrangChu/rainbowit.net/html/doob/assets/images/icons/video-play.png	(from https://rainbowit.net/html/doob/assets/css/plugins/lightbox.css)
01:37:26	2658/2658	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Oct%202022%2018:37:27%20GMT	https://rainbowit.net/html/doob/assets/images/icons/youtube-play.png	D:/OurTeam/TrangChu/rainbowit.net/html/doob/assets/images/icons/youtube-play.png	(from https://rainbowit.net/html/doob/assets/css/plugins/lightbox.css)
01:37:26	3801/3801	---M--	200	added ('OK')	image/gif	date:Mon,%2026%20Nov%202018%2020:37:36%20GMT	https://rainbowit.net/html/doob/assets/images/icons/loading.gif	D:/OurTeam/TrangChu/rainbowit.net/html/doob/assets/images/icons/loading.gif	(from https://rainbowit.net/html/doob/assets/css/plugins/lightbox.css)
01:37:27	125954/125954	---M--	200	added ('OK')	image/jpeg	date:Sat,%2021%20Aug%202021%2020:25:24%20GMT	https://rainbowit.net/html/doob/assets/images/bg/bg-image-1.jpg	D:/OurTeam/TrangChu/rainbowit.net/html/doob/assets/images/bg/bg-image-1.jpg	(from https://rainbowit.net/html/doob/assets/css/style.css)
01:37:27	173571/173571	---M--	200	added ('OK')	image/jpeg	date:Sat,%2021%20Aug%202021%2020:25:24%20GMT	https://rainbowit.net/html/doob/assets/images/bg/bg-image-3.jpg	D:/OurTeam/TrangChu/rainbowit.net/html/doob/assets/images/bg/bg-image-3.jpg	(from https://rainbowit.net/html/doob/assets/css/style.css)
01:37:28	55222/55222	---M--	200	added ('OK')	image/jpeg	date:Sat,%2021%20Aug%202021%2020:25:24%20GMT	https://rainbowit.net/html/doob/assets/images/bg/bg-image-5.jpg	D:/OurTeam/TrangChu/rainbowit.net/html/doob/assets/images/bg/bg-image-5.jpg	(from https://rainbowit.net/html/doob/assets/css/style.css)
01:37:28	80308/80308	---M--	200	added ('OK')	image/jpeg	date:Sat,%2021%20Aug%202021%2020:25:24%20GMT	https://rainbowit.net/html/doob/assets/images/bg/bg-image-6.jpg	D:/OurTeam/TrangChu/rainbowit.net/html/doob/assets/images/bg/bg-image-6.jpg	(from https://rainbowit.net/html/doob/assets/css/style.css)
01:37:28	270790/270790	---M--	200	added ('OK')	image/jpeg	date:Sat,%2021%20Aug%202021%2020:25:24%20GMT	https://rainbowit.net/html/doob/assets/images/bg/bg-image-4.jpg	D:/OurTeam/TrangChu/rainbowit.net/html/doob/assets/images/bg/bg-image-4.jpg	(from https://rainbowit.net/html/doob/assets/css/style.css)
01:37:28	153293/153293	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Oct%202021%2014:14:20%20GMT	https://rainbowit.net/html/doob/assets/images/bg/bg-image-7.jpg	D:/OurTeam/TrangChu/rainbowit.net/html/doob/assets/images/bg/bg-image-7.jpg	(from https://rainbowit.net/html/doob/assets/css/style.css)
01:37:29	170865/170865	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Oct%202021%2014:14:20%20GMT	https://rainbowit.net/html/doob/assets/images/bg/bg-image-8.jpg	D:/OurTeam/TrangChu/rainbowit.net/html/doob/assets/images/bg/bg-image-8.jpg	(from https://rainbowit.net/html/doob/assets/css/style.css)
01:37:29	127563/127563	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Oct%202021%2014:14:20%20GMT	https://rainbowit.net/html/doob/assets/images/bg/bg-image-9.jpg	D:/OurTeam/TrangChu/rainbowit.net/html/doob/assets/images/bg/bg-image-9.jpg	(from https://rainbowit.net/html/doob/assets/css/style.css)
01:37:29	82292/82292	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Oct%202021%2014:14:20%20GMT	https://rainbowit.net/html/doob/assets/images/bg/bg-image-10.jpg	D:/OurTeam/TrangChu/rainbowit.net/html/doob/assets/images/bg/bg-image-10.jpg	(from https://rainbowit.net/html/doob/assets/css/style.css)
01:37:29	37559/37559	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Oct%202021%2014:14:20%20GMT	https://rainbowit.net/html/doob/assets/images/bg/bg-image-11.jpg	D:/OurTeam/TrangChu/rainbowit.net/html/doob/assets/images/bg/bg-image-11.jpg	(from https://rainbowit.net/html/doob/assets/css/style.css)
01:37:29	214175/214175	---M--	200	added ('OK')	image/jpeg	date:Sat,%2021%20Aug%202021%2020:25:24%20GMT	https://rainbowit.net/html/doob/assets/images/bg/bg-image-2.jpg	D:/OurTeam/TrangChu/rainbowit.net/html/doob/assets/images/bg/bg-image-2.jpg	(from https://rainbowit.net/html/doob/assets/css/style.css)
01:37:29	111932/111932	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Oct%202021%2014:14:20%20GMT	https://rainbowit.net/html/doob/assets/images/bg/bg-image-12.jpg	D:/OurTeam/TrangChu/rainbowit.net/html/doob/assets/images/bg/bg-image-12.jpg	(from https://rainbowit.net/html/doob/assets/css/style.css)
01:37:30	115395/115395	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Oct%202021%2014:14:20%20GMT	https://rainbowit.net/html/doob/assets/images/bg/bg-image-13.jpg	D:/OurTeam/TrangChu/rainbowit.net/html/doob/assets/images/bg/bg-image-13.jpg	(from https://rainbowit.net/html/doob/assets/css/style.css)
01:37:30	57832/57832	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Oct%202021%2014:13:32%20GMT	https://rainbowit.net/html/doob/assets/images/bg/bg-image-14.jpg	D:/OurTeam/TrangChu/rainbowit.net/html/doob/assets/images/bg/bg-image-14.jpg	(from https://rainbowit.net/html/doob/assets/css/style.css)
01:37:31	74239/74239	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Oct%202021%2014:13:32%20GMT	https://rainbowit.net/html/doob/assets/images/bg/bg-image-15.jpg	D:/OurTeam/TrangChu/rainbowit.net/html/doob/assets/images/bg/bg-image-15.jpg	(from https://rainbowit.net/html/doob/assets/css/style.css)
01:37:31	2658/2658	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Oct%202022%2018:37:32%20GMT	https://rainbowit.net/html/doob/assets/images/bg/bg-image-16.jpg	D:/OurTeam/TrangChu/rainbowit.net/html/doob/assets/images/bg/bg-image-16.jpg	(from https://rainbowit.net/html/doob/assets/css/style.css)
01:37:31	43683/43683	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Oct%202021%2014:13:32%20GMT	https://rainbowit.net/html/doob/assets/images/bg/bg-image-17.jpg	D:/OurTeam/TrangChu/rainbowit.net/html/doob/assets/images/bg/bg-image-17.jpg	(from https://rainbowit.net/html/doob/assets/css/style.css)
01:37:31	121918/121918	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Oct%202021%2014:12:58%20GMT	https://rainbowit.net/html/doob/assets/images/bg/bg-image-19.jpg	D:/OurTeam/TrangChu/rainbowit.net/html/doob/assets/images/bg/bg-image-19.jpg	(from https://rainbowit.net/html/doob/assets/css/style.css)
01:37:32	105246/105246	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Oct%202021%2014:13:32%20GMT	https://rainbowit.net/html/doob/assets/images/bg/bg-image-18.jpg	D:/OurTeam/TrangChu/rainbowit.net/html/doob/assets/images/bg/bg-image-18.jpg	(from https://rainbowit.net/html/doob/assets/css/style.css)
01:37:32	179819/179819	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Oct%202021%2014:12:58%20GMT	https://rainbowit.net/html/doob/assets/images/bg/bg-image-21.jpg	D:/OurTeam/TrangChu/rainbowit.net/html/doob/assets/images/bg/bg-image-21.jpg	(from https://rainbowit.net/html/doob/assets/css/style.css)
01:37:32	309320/309320	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Oct%202021%2014:12:58%20GMT	https://rainbowit.net/html/doob/assets/images/bg/bg-image-20.jpg	D:/OurTeam/TrangChu/rainbowit.net/html/doob/assets/images/bg/bg-image-20.jpg	(from https://rainbowit.net/html/doob/assets/css/style.css)
01:37:32	59394/59394	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Oct%202021%2014:12:58%20GMT	https://rainbowit.net/html/doob/assets/images/bg/bg-image-22.jpg	D:/OurTeam/TrangChu/rainbowit.net/html/doob/assets/images/bg/bg-image-22.jpg	(from https://rainbowit.net/html/doob/assets/css/style.css)
01:37:32	35896/35896	---M--	200	added ('OK')	image/jpeg	date:Tue,%2015%20Mar%202022%2017:30:26%20GMT	https://rainbowit.net/html/doob/assets/images/bg/bg-image-24.jpg	D:/OurTeam/TrangChu/rainbowit.net/html/doob/assets/images/bg/bg-image-24.jpg	(from https://rainbowit.net/html/doob/assets/css/style.css)
01:37:33	2658/2658	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Oct%202022%2018:37:34%20GMT	https://rainbowit.net/html/doob/assets/images/bg/bg-image-25.jpg	D:/OurTeam/TrangChu/rainbowit.net/html/doob/assets/images/bg/bg-image-25.jpg	(from https://rainbowit.net/html/doob/assets/css/style.css)
01:37:34	2658/2658	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Oct%202022%2018:37:35%20GMT	https://rainbowit.net/html/doob/assets/images/bg/bg-image-26.jpg	D:/OurTeam/TrangChu/rainbowit.net/html/doob/assets/images/bg/bg-image-26.jpg	(from https://rainbowit.net/html/doob/assets/css/style.css)
01:37:34	273920/273920	---M--	200	added ('OK')	image/jpeg	date:Thu,%2017%20Mar%202022%2013:40:36%20GMT	https://rainbowit.net/html/doob/assets/images/bg/bg-image-23.jpg	D:/OurTeam/TrangChu/rainbowit.net/html/doob/assets/images/bg/bg-image-23.jpg	(from https://rainbowit.net/html/doob/assets/css/style.css)
01:37:34	2658/2658	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Oct%202022%2018:37:35%20GMT	https://rainbowit.net/html/doob/assets/images/bg/bg-image-27.jpg	D:/OurTeam/TrangChu/rainbowit.net/html/doob/assets/images/bg/bg-image-27.jpg	(from https://rainbowit.net/html/doob/assets/css/style.css)
01:37:35	2658/2658	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Oct%202022%2018:37:36%20GMT	https://rainbowit.net/html/doob/assets/images/bg/bg-image-28.jpg	D:/OurTeam/TrangChu/rainbowit.net/html/doob/assets/images/bg/bg-image-28.jpg	(from https://rainbowit.net/html/doob/assets/css/style.css)
01:37:36	2658/2658	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Oct%202022%2018:37:37%20GMT	https://rainbowit.net/html/doob/assets/images/bg/bg-image-29.jpg	D:/OurTeam/TrangChu/rainbowit.net/html/doob/assets/images/bg/bg-image-29.jpg	(from https://rainbowit.net/html/doob/assets/css/style.css)
01:37:36	2658/2658	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Oct%202022%2018:37:37%20GMT	https://rainbowit.net/html/doob/assets/images/bg/bg-image-30.jpg	D:/OurTeam/TrangChu/rainbowit.net/html/doob/assets/images/bg/bg-image-30.jpg	(from https://rainbowit.net/html/doob/assets/css/style.css)
01:37:37	1358/1358	---M--	200	added ('OK')	image/png	date:Sun,%2005%20Sep%202021%2022:23:12%20GMT	https://rainbowit.net/html/doob/assets/images/slick-arrow-left-small.png	D:/OurTeam/TrangChu/rainbowit.net/html/doob/assets/images/slick-arrow-left-small.png	(from https://rainbowit.net/html/doob/assets/css/style.css)
01:37:37	103777/103777	---M--	200	added ('OK')	image/png	date:Sun,%2005%20Sep%202021%2022:23:12%20GMT	https://rainbowit.net/html/doob/assets/images/header-top/top-banner.png	D:/OurTeam/TrangChu/rainbowit.net/html/doob/assets/images/header-top/top-banner.png	(from https://rainbowit.net/html/doob/assets/css/style.css)
01:37:37	1356/1356	---M--	200	added ('OK')	image/png	date:Sun,%2005%20Sep%202021%2022:23:12%20GMT	https://rainbowit.net/html/doob/assets/images/slick-arrow-right-small.png	D:/OurTeam/TrangChu/rainbowit.net/html/doob/assets/images/slick-arrow-right-small.png	(from https://rainbowit.net/html/doob/assets/css/style.css)
01:37:38	214175/214175	---M--	200	added ('OK')	image/jpeg	date:Sun,%2005%20Sep%202021%2022:23:12%20GMT	https://rainbowit.net/html/doob/assets/images/call-to-action/bg-image-2.jpg	D:/OurTeam/TrangChu/rainbowit.net/html/doob/assets/images/call-to-action/bg-image-2.jpg	(from https://rainbowit.net/html/doob/assets/css/style.css)
01:37:38	2658/2658	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Oct%202022%2018:37:39%20GMT	https://rainbowit.net/html/doob/assets/images/slider-bg/bg-image-3.jpg	D:/OurTeam/TrangChu/rainbowit.net/html/doob/assets/images/slider-bg/bg-image-3.jpg	(from https://rainbowit.net/html/doob/assets/css/style.css)
01:37:38	125954/125954	---M--	200	added ('OK')	image/jpeg	date:Sun,%2005%20Sep%202021%2022:23:12%20GMT	https://rainbowit.net/html/doob/assets/images/call-to-action/bg-image-1.jpg	D:/OurTeam/TrangChu/rainbowit.net/html/doob/assets/images/call-to-action/bg-image-1.jpg	(from https://rainbowit.net/html/doob/assets/css/style.css)
01:37:39	236378/236378	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Oct%202021%2014:14:56%20GMT	https://rainbowit.net/html/doob/assets/images/bg-video/bg-image-4.jpg	D:/OurTeam/TrangChu/rainbowit.net/html/doob/assets/images/bg-video/bg-image-4.jpg	(from https://rainbowit.net/html/doob/assets/css/style.css)
01:37:40	2658/2658	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Oct%202022%2018:37:41%20GMT	https://rainbowit.net/html/doob/assets/images/slider-bg/bg-image-4.jpg	D:/OurTeam/TrangChu/rainbowit.net/html/doob/assets/images/slider-bg/bg-image-4.jpg	(from https://rainbowit.net/html/doob/assets/css/style.css)
01:37:41	2658/2658	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Oct%202022%2018:37:42%20GMT	https://rainbowit.net/html/doob/assets/images/slider-bg/bg-image-5.jpg	D:/OurTeam/TrangChu/rainbowit.net/html/doob/assets/images/slider-bg/bg-image-5.jpg	(from https://rainbowit.net/html/doob/assets/css/style.css)
01:37:42	2658/2658	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Oct%202022%2018:37:43%20GMT	https://rainbowit.net/html/doob/assets/images/slider-bg/bg-image-6.jpg	D:/OurTeam/TrangChu/rainbowit.net/html/doob/assets/images/slider-bg/bg-image-6.jpg	(from https://rainbowit.net/html/doob/assets/css/style.css)
01:37:44	2658/2658	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Oct%202022%2018:37:45%20GMT	https://rainbowit.net/html/doob/assets/images/slider-bg/bg-image-13.jpg	D:/OurTeam/TrangChu/rainbowit.net/html/doob/assets/images/slider-bg/bg-image-13.jpg	(from https://rainbowit.net/html/doob/assets/css/style.css)
01:37:46	2658/2658	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Oct%202022%2018:37:47%20GMT	https://rainbowit.net/html/doob/assets/images/slider-bg/bg-image-14.jpg	D:/OurTeam/TrangChu/rainbowit.net/html/doob/assets/images/slider-bg/bg-image-14.jpg	(from https://rainbowit.net/html/doob/assets/css/style.css)
01:37:47	2658/2658	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Oct%202022%2018:37:48%20GMT	https://rainbowit.net/html/doob/assets/images/slider-bg/bg-image-15.jpg	D:/OurTeam/TrangChu/rainbowit.net/html/doob/assets/images/slider-bg/bg-image-15.jpg	(from https://rainbowit.net/html/doob/assets/css/style.css)
01:37:48	2658/2658	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2005%20Oct%202022%2018:37:49%20GMT	https://rainbowit.net/html/doob/assets/images/slider-bg/bg-image-16.jpg	D:/OurTeam/TrangChu/rainbowit.net/html/doob/assets/images/slider-bg/bg-image-16.jpg	(from https://rainbowit.net/html/doob/assets/css/style.css)
01:37:48	6891/6891	---M--	200	added ('OK')	image/png	date:Wed,%2006%20Oct%202021%2014:10:06%20GMT	https://rainbowit.net/html/doob/assets/images/demo/react-badge.png	D:/OurTeam/TrangChu/rainbowit.net/html/doob/assets/images/demo/react-badge.png	(from https://rainbowit.net/html/doob/index.html)
01:37:49	52633/52633	---M--	200	added ('OK')	image/png	date:Wed,%2006%20Oct%202021%2014:06:58%20GMT	https://rainbowit.net/html/doob/assets/images/demo/business-consulting.png	D:/OurTeam/TrangChu/rainbowit.net/html/doob/assets/images/demo/business-consulting.png	(from https://rainbowit.net/html/doob/index.html)
01:37:49	63269/63269	---M--	200	added ('OK')	image/png	date:Wed,%2006%20Oct%202021%2014:07:00%20GMT	https://rainbowit.net/html/doob/assets/images/demo/business-consulting-light.png	D:/OurTeam/TrangChu/rainbowit.net/html/doob/assets/images/demo/business-consulting-light.png	(from https://rainbowit.net/html/doob/index.html)
01:37:50	276606/276606	---M--	200	added ('OK')	image/png	date:Tue,%2009%20Nov%202021%2012:25:12%20GMT	https://rainbowit.net/html/doob/assets/images/demo/home-magazine.png	D:/OurTeam/TrangChu/rainbowit.net/html/doob/assets/images/demo/home-magazine.png	(from https://rainbowit.net/html/doob/index.html)
01:37:50	201045/201045	---M--	200	added ('OK')	image/png	date:Thu,%2017%20Mar%202022%2018:16:54%20GMT	https://rainbowit.net/html/doob/assets/images/demo/corporate-one-page-light.png	D:/OurTeam/TrangChu/rainbowit.net/html/doob/assets/images/demo/corporate-one-page-light.png	(from https://rainbowit.net/html/doob/index.html)
01:37:51	32176/32176	---M--	200	added ('OK')	image/png	date:Wed,%2006%20Oct%202021%2014:07:00%20GMT	https://rainbowit.net/html/doob/assets/images/demo/business-consulting-2.png	D:/OurTeam/TrangChu/rainbowit.net/html/doob/assets/images/demo/business-consulting-2.png	(from https://rainbowit.net/html/doob/index.html)
01:37:51	33276/33276	---M--	200	added ('OK')	image/png	date:Wed,%2006%20Oct%202021%2014:07:00%20GMT	https://rainbowit.net/html/doob/assets/images/demo/business-consulting-2-light.png	D:/OurTeam/TrangChu/rainbowit.net/html/doob/assets/images/demo/business-consulting-2-light.png	(from https://rainbowit.net/html/doob/index.html)
01:37:51	273851/273851	---M--	200	added ('OK')	image/png	date:Tue,%2009%20Nov%202021%2012:25:52%20GMT	https://rainbowit.net/html/doob/assets/images/demo/home-magazine-light.png	D:/OurTeam/TrangChu/rainbowit.net/html/doob/assets/images/demo/home-magazine-light.png	(from https://rainbowit.net/html/doob/index.html)
01:37:52	43383/43383	---M--	200	added ('OK')	image/png	date:Wed,%2006%20Oct%202021%2014:08:04%20GMT	https://rainbowit.net/html/doob/assets/images/demo/corporate.png	D:/OurTeam/TrangChu/rainbowit.net/html/doob/assets/images/demo/corporate.png	(from https://rainbowit.net/html/doob/index.html)
01:37:52	144146/144146	---M--	200	added ('OK')	image/png	date:Wed,%2024%20Aug%202022%2012:08:46%20GMT	https://rainbowit.net/html/doob/assets/images/demo/photographer.png	D:/OurTeam/TrangChu/rainbowit.net/html/doob/assets/images/demo/photographer.png	(from https://rainbowit.net/html/doob/index.html)
01:37:52	143049/143049	---M--	200	added ('OK')	image/png	date:Wed,%2024%20Aug%202022%2012:08:14%20GMT	https://rainbowit.net/html/doob/assets/images/demo/photographer-light.png	D:/OurTeam/TrangChu/rainbowit.net/html/doob/assets/images/demo/photographer-light.png	(from https://rainbowit.net/html/doob/index.html)
